CustomerID,FirstName,LastName,DateOfBirth,AddressID,CustomerTypeID,Age
10385,0,Scott,1993-06-22 00:00:00.000000,485,1,33.0
10427,Lino,Mcconnell,1972-03-21 00:00:00.000000,594,3,54.0
10458,Belkis,Trevino,1994-05-13 00:00:00.000000,832,2,32.0
10251,Wilmer,Rios,1970-04-11 00:00:00.000000,772,3,56.0
10064,Clelia,Blackwell,1971-12-24 00:00:00.000000,47,2,54.0
10009,Clark,0,1999-09-07 00:00:00.000000,728,2,27.0
10836,Avery,Gould,1965-03-10 00:00:00.000000,139,2,61.0
10490,Jackie,Norman,1972-01-04 00:00:00.000000,718,2,54.0
10313,Vito,Baxter,1971-10-06 00:00:00.000000,770,3,54.0
10990,Sang,Carr,1982-08-06 00:00:00.000000,282,3,44.0
10805,Hal,0,1982-04-25 00:00:00.000000,1057,2,44.0
10985,Meda,Dunn,1967-12-24 00:00:00.000000,866,1,58.0
10053,Antonio,Bullock,1997-05-16 00:00:00.000000,847,3,29.0
10279,Tiny,Garcia,1985-10-13 00:00:00.000000,1208,3,40.0
10419,Hollis,Martinez,1969-04-15 00:00:00.000000,180,1,57.0
10342,Jerrod,Lamb,1980-08-09 00:00:00.000000,892,1,46.0
10484,Theresia,Jefferson,1962-09-24 00:00:00.000000,496,2,64.0
10167,Gaynelle,Herman,1967-09-23 00:00:00.000000,1029,3,59.0
10593,Beckie,Simon,1988-07-29 00:00:00.000000,401,1,38.0
10704,Katheleen,Cooley,1960-04-22 00:00:00.000000,629,2,66.0
10259,Rossie,Blair,1998-11-05 00:00:00.000000,930,3,27.0
10443,0,0,1972-06-09 00:00:00.000000,944,2,54.0
10475,Shea,Rosales,1983-08-16 00:00:00.000000,1153,3,43.0
10906,Lindsay,Contreras,1997-12-24 00:00:00.000000,154,3,28.0
11035,Bo,Le,1983-10-19 00:00:00.000000,57,2,42.0
10532,Branden,Floyd,2026-03-29 15:01:42.854835,1077,2,0.0
10960,Cecila,Wheeler,1966-01-12 00:00:00.000000,400,3,60.0
10784,Prince,Hamilton,1963-10-09 00:00:00.000000,703,3,62.0
10565,Gertrud,Brown,1993-10-12 00:00:00.000000,828,3,32.0
10243,Kirby,Molina,1969-03-15 00:00:00.000000,328,3,57.0
10863,China,Farrell,1960-09-21 00:00:00.000000,972,3,66.0
10381,Rhona,Benson,1961-11-16 00:00:00.000000,1032,2,64.0
10090,Drew,Hoffman,1966-10-10 00:00:00.000000,925,1,59.0
10660,Wilhemina,Mckinney,1968-12-17 00:00:00.000000,671,1,57.0
10652,Rory,Burris,1988-06-24 00:00:00.000000,836,3,38.0
10722,Van,Rodriquez,1967-09-16 00:00:00.000000,5,3,59.0
11069,Shani,Klein,1971-02-14 00:00:00.000000,585,3,55.0
10898,Isreal,Hull,1975-01-27 00:00:00.000000,36,1,51.0
10454,Mickie,Mercado,1998-12-05 00:00:00.000000,1017,3,27.0
10404,Delmer,Fernandez,1979-12-10 00:00:00.000000,559,3,46.0
10738,Shaquita,Pruitt,1994-01-10 00:00:00.000000,884,2,32.0
10499,Chante,Navarro,1989-08-27 00:00:00.000000,210,3,37.0
10693,Frank,Campos,1979-03-25 00:00:00.000000,96,2,47.0
10507,Latoria,Mendez,1979-03-30 00:00:00.000000,247,1,47.0
10094,Nida,Wright,1974-02-20 00:00:00.000000,1090,2,52.0
10812,Latashia,Higgins,1987-03-27 00:00:00.000000,56,3,39.0
10229,Myles,Watson,1971-05-18 00:00:00.000000,545,3,55.0
10483,Cassey,Roach,1997-05-13 00:00:00.000000,543,3,29.0
10077,Dario,Campbell,1964-04-16 00:00:00.000000,12,2,62.0
10541,Zulema,Powell,1967-03-24 00:00:00.000000,207,2,59.0
10737,Zackary,Warner,1972-11-10 00:00:00.000000,905,1,53.0
10520,Adah,Grimes,1992-11-17 00:00:00.000000,408,1,33.0
11060,Damion,Mueller,1967-10-13 00:00:00.000000,998,1,58.0
10304,Joshua,Cline,2000-03-16 00:00:00.000000,878,1,26.0
10953,Shane,Silva,1973-12-12 00:00:00.000000,197,3,52.0
11078,Somer,Gibson,2000-06-12 00:00:00.000000,945,2,26.0
10956,Elanor,Lloyd,1989-09-22 00:00:00.000000,22,2,36.0
10390,Bud,Reid,1993-01-21 00:00:00.000000,1197,3,33.0
10154,0,Waters,1973-09-07 00:00:00.000000,699,3,53.0
10622,Tambra,PresVon,1990-12-10 00:00:00.000000,283,2,35.0
10347,Randell,Castaneda,1998-06-07 00:00:00.000000,280,2,28.0
10775,Evita,Rutledge,1983-08-26 00:00:00.000000,1169,2,43.0
10030,Sulema,Ross,1995-10-09 00:00:00.000000,719,3,30.0
10122,Felipe,Munoz,1988-11-27 00:00:00.000000,975,3,37.0
10211,Cordell,Cooley,2000-02-12 00:00:00.000000,1136,3,26.0
10036,Garland,Berry,1985-06-19 00:00:00.000000,154,3,41.0
10743,Seymour,Malone,1990-12-05 00:00:00.000000,38,1,35.0
10561,Magen,Hansen,1962-09-18 00:00:00.000000,251,3,64.0
10584,Kimiko,Griffith,1961-06-22 00:00:00.000000,91,3,65.0
10281,Marylyn,Nichols,1963-09-05 00:00:00.000000,269,2,63.0
11095,Angelena,Collier,1986-02-06 00:00:00.000000,269,1,40.0
10666,Geraldo,Dale,1998-06-15 00:00:00.000000,880,3,28.0
10594,Joaquin,Riddle,1972-11-05 00:00:00.000000,604,3,53.0
10925,Minh,Horne,1966-10-31 00:00:00.000000,1110,2,59.0
10858,Sherwood,Finch,1999-12-25 00:00:00.000000,116,1,26.0
10455,Verlie,Garrett,1965-12-28 00:00:00.000000,276,2,60.0
10859,Apolonia,Valencia,1970-08-04 00:00:00.000000,395,1,56.0
10042,Lynn,Reynolds,1962-04-24 00:00:00.000000,281,2,64.0
10301,Alexander,Buchanan,1967-03-16 00:00:00.000000,803,2,59.0
10800,Rosendo,Roman,1980-10-11 00:00:00.000000,1067,1,45.0
10847,Denyse,Snider,1989-10-22 00:00:00.000000,461,2,36.0
10688,Man,Jenkins,1981-01-27 00:00:00.000000,1129,1,45.0
10504,Victor,Barry,1960-03-14 00:00:00.000000,928,1,66.0
10292,Cyrus,Garcia,1978-04-22 00:00:00.000000,750,1,48.0
10081,Sherman,Buck,1998-11-01 00:00:00.000000,292,3,27.0
10610,Olen,Compton,1987-12-27 00:00:00.000000,289,3,38.0
10846,Long,Parsons,1969-09-01 00:00:00.000000,303,3,57.0
10999,Von,Villarreal,1963-09-23 00:00:00.000000,304,1,63.0
10358,Jacquelyne,Bowman,1977-10-15 00:00:00.000000,974,1,48.0
10891,Bryanna,Hendrix,1987-04-26 00:00:00.000000,1077,3,39.0
10295,Santo,Pugh,2000-11-14 00:00:00.000000,250,3,25.0
10712,Boyd,Reyes,1987-03-07 00:00:00.000000,889,2,39.0
10027,Dario,Fletcher,1983-01-05 00:00:00.000000,1117,1,43.0
10659,Theressa,Bailey,1960-01-18 00:00:00.000000,812,3,66.0
10392,Christena,CaMrillo,1967-10-10 00:00:00.000000,1025,2,58.0
10706,Shawnda,Summers,1986-04-26 00:00:00.000000,231,3,40.0
10799,Colton,Mack,1990-04-07 00:00:00.000000,1161,3,36.0
10564,Amal,Duran,1968-07-22 00:00:00.000000,1052,3,58.0
10128,Lexie,Mckinney,2025-12-05 15:01:42.854835,946,1,0.0
10488,Dagny,Chapman,1980-08-26 00:00:00.000000,935,2,46.0
10742,Victor,Eaton,1976-04-14 00:00:00.000000,392,2,50.0
10346,Cruz,May,1989-10-31 00:00:00.000000,891,2,36.0
10444,Suk,Hewitt,1982-10-10 00:00:00.000000,540,1,43.0
10860,Jess,Griffin,1973-08-11 00:00:00.000000,360,2,53.0
10447,Marketta,Jacobs,1966-10-15 00:00:00.000000,128,1,59.0
10134,Shemika,Pena,1982-08-31 00:00:00.000000,291,3,44.0
11024,Apryl,Short,1965-10-22 00:00:00.000000,47,3,60.0
10701,Eufemia,Martinez,1978-06-26 00:00:00.000000,740,3,48.0
10005,Orlando,Valencia,1962-01-06 00:00:00.000000,641,1,64.0
10529,Drew,Whitley,1973-01-06 00:00:00.000000,490,1,53.0
10238,Kermit,Harris,1979-09-04 00:00:00.000000,148,2,47.0
10974,Santiago,Burton,1999-03-30 00:00:00.000000,1143,3,27.0
10707,Fransisca,Barker,1983-11-16 00:00:00.000000,980,1,42.0
10714,Rachal,Cervantes,1968-01-20 00:00:00.000000,1205,1,58.0
10874,Dorthey,Ashley,1979-12-13 00:00:00.000000,381,2,46.0
10162,Silva,Riggs,1992-01-01 00:00:00.000000,728,1,34.0
10811,Santos,Drake,1963-06-17 00:00:00.000000,63,3,63.0
10389,Francie,Daugherty,1986-04-25 00:00:00.000000,703,2,40.0
10911,Emil,Cotton,1969-11-07 00:00:00.000000,327,2,56.0
10440,Deshawn,Gutierrez,1967-06-16 00:00:00.000000,1108,3,59.0
11000,Marylyn,Henry,1968-05-03 00:00:00.000000,673,2,58.0
10176,Maisha,Wilkins,1977-02-04 00:00:00.000000,289,2,49.0
11079,Michel,Briggs,1969-03-13 00:00:00.000000,71,3,57.0
10102,0,Potts,1977-12-25 00:00:00.000000,292,3,48.0
10628,Fredda,Morrison,1983-09-07 00:00:00.000000,633,2,43.0
10723,Harlan,Baldwin,,892,2,
10473,Shay,Kane,1991-11-08 00:00:00.000000,282,2,34.0
10848,Nguyet,Sutton,1984-06-06 00:00:00.000000,667,1,42.0
10822,Blondell,Wolf,1972-06-28 00:00:00.000000,1202,3,54.0
10041,Boyd,Mays,1990-02-26 00:00:00.000000,1055,3,36.0
10480,Lavera,Woodard,1994-03-04 00:00:00.000000,1,2,32.0
10517,Latrisha,Sosa,1975-04-06 00:00:00.000000,719,2,51.0
10857,Rich,Woodward,1968-04-10 00:00:00.000000,640,2,58.0
10492,Velvet,Knowles,1991-02-25 00:00:00.000000,980,2,35.0
10680,Audria,Larsen,1989-11-07 00:00:00.000000,301,1,36.0
10025,Breann,Reeves,1980-01-16 00:00:00.000000,878,2,46.0
10430,Jamika,Cole,1981-12-26 00:00:00.000000,212,2,44.0
11007,Bob,Shepard,1961-07-23 00:00:00.000000,890,3,65.0
10367,Jama,Gilmore,1968-04-03 00:00:00.000000,263,3,58.0
11026,Wynell,Myers,1981-12-21 00:00:00.000000,320,1,44.0
10469,Tanna,Willis,1969-05-02 00:00:00.000000,185,1,57.0
10418,Jae,Bowman,1965-07-13 00:00:00.000000,741,1,61.0
10801,Carey,0,1973-10-05 00:00:00.000000,630,1,52.0
10548,Merilyn,Daugherty,1976-05-23 00:00:00.000000,705,1,50.0
10829,Mac,Booker,1960-12-07 00:00:00.000000,1115,2,65.0
10556,Arcelia,Harding,1987-04-15 00:00:00.000000,672,2,39.0
10601,Jamey,Hendrix,1993-01-14 00:00:00.000000,1087,1,33.0
10818,Nikole,Garza,1990-01-31 00:00:00.000000,161,3,36.0
10856,Don,Bird,1991-08-30 00:00:00.000000,1176,1,35.0
10067,Shyla,0,1962-08-11 00:00:00.000000,1079,2,64.0
10487,Roscoe,Carlson,1962-04-18 00:00:00.000000,134,1,64.0
10315,Iesha,Sampson,1975-10-30 00:00:00.000000,690,2,50.0
10368,Duncan,Bowers,1986-08-11 00:00:00.000000,128,1,40.0
10817,Ming,Dennis,1962-08-27 00:00:00.000000,265,1,64.0
11065,Despina,Heath,1999-04-28 00:00:00.000000,1095,1,27.0
10474,Roscoe,Hayden,,186,2,
11054,Tandra,Rosales,1993-07-02 00:00:00.000000,550,2,33.0
11059,0,Lawrence,1994-12-03 00:00:00.000000,2,1,31.0
10171,Lou,Zamora,1978-06-29 00:00:00.000000,806,3,48.0
11003,Lauran,Mcmillan,1983-06-01 00:00:00.000000,1210,1,43.0
10809,Tonette,Cobb,1964-02-20 00:00:00.000000,982,2,62.0
10099,Georgiann,Whitnker,1963-08-10 00:00:00.000000,762,3,63.0
10428,Raphael,Lewis,1966-09-13 00:00:00.000000,1163,2,60.0
10457,Louanne,Hodge,2000-09-13 00:00:00.000000,146,1,26.0
10868,Kimberlie,Harmon,1971-12-07 00:00:00.000000,155,2,54.0
10349,Quentin,Dalton,1985-10-04 00:00:00.000000,1023,3,40.0
11048,Lavona,Mooney,1966-06-30 00:00:00.000000,15,1,60.0
10546,Freeman,Black,1965-10-06 00:00:00.000000,1074,3,60.0
10270,Jene,Mcintosh,1970-06-02 00:00:00.000000,844,1,56.0
10319,Yee,Garcia,1974-12-01 00:00:00.000000,1204,3,51.0
10732,Mao,Walls,1979-05-23 00:00:00.000000,806,2,47.0
10160,Chun,Sparks,1966-01-02 00:00:00.000000,923,2,60.0
10104,0,Curry,1968-12-19 00:00:00.000000,824,1,57.0
10173,Hassie,Gregory,1962-04-22 00:00:00.000000,820,3,64.0
10326,Tatyana,Morrison,1981-06-03 00:00:00.000000,798,1,45.0
10509,Fernando,Ortega,1972-01-06 00:00:00.000000,730,2,54.0
10021,Weldon,FultoD,1990-04-20 00:00:00.000000,689,3,36.0
10247,Neil,Adkins,1977-10-02 00:00:00.000000,737,1,48.0
11058,Terry,Harmon,1997-10-01 00:00:00.000000,240,1,28.0
10538,Russell,Massey,1994-01-09 00:00:00.000000,46,3,32.0
10592,Lester,Wright,1997-10-05 00:00:00.000000,961,2,28.0
10834,Felton,Hamilton,1993-04-23 00:00:00.000000,988,2,33.0
10791,Thresa,Levine,1978-10-11 00:00:00.000000,819,2,47.0
10621,Christene,Chambers,1989-10-21 00:00:00.000000,28,3,36.0
10164,Kalyn,Davidson,1977-02-27 00:00:00.000000,1145,1,49.0
10417,Florencia,Abbott,1998-05-14 00:00:00.000000,31,3,28.0
10285,Myung,Shields,1964-07-17 00:00:00.000000,548,3,62.0
10667,Rudy,Waller,1984-01-02 00:00:00.000000,322,1,42.0
10823,Cecil,Dillard,1993-04-29 00:00:00.000000,359,1,33.0
11070,Clyde,Bird,2026-06-08 15:01:42.854835,691,3,0.0
10789,Livia,Carroll,1998-07-21 00:00:00.000000,115,1,28.0
10770,Tawna,Hess,1996-01-10 00:00:00.000000,1146,2,30.0
10236,Mertie,Mccray,1971-05-19 00:00:00.000000,79,1,55.0
10382,Mitch,Brady,1960-01-27 00:00:00.000000,477,2,66.0
10838,Phylicia,Charles,1999-10-25 00:00:00.000000,584,1,26.0
10730,Gonzalo,Vaughn,1983-07-23 00:00:00.000000,707,1,43.0
10719,Dakota,Palmer,1969-08-02 00:00:00.000000,745,2,57.0
10155,Harris,Dillon,1976-08-08 00:00:00.000000,480,2,50.0
10305,Londa,Mcdaniel,1970-06-16 00:00:00.000000,562,3,56.0
10091,William,Nieves,1970-05-22 00:00:00.000000,420,3,56.0
10433,Sherlene,Walker,1970-05-11 00:00:00.000000,532,2,56.0
10399,Ariel,Levine,1969-06-04 00:00:00.000000,902,1,57.0
10394,Valentine,Griffith,1963-12-25 00:00:00.000000,1024,3,62.0
10453,Jeremiah,Terrell,1975-12-03 00:00:00.000000,153,2,50.0
10765,Junior,Witt,1992-07-09 00:00:00.000000,870,1,34.0
10869,Glenn,Glenn,1992-11-20 00:00:00.000000,662,2,33.0
10522,Thersa,Myers,1974-12-06 00:00:00.000000,622,2,51.0
10915,Natisha,Mccarthy,1968-11-08 00:00:00.000000,968,3,57.0
10840,Marvin,Santiago,1971-02-08 00:00:00.000000,397,3,55.0
10903,Cecille,Lewis,1981-03-21 00:00:00.000000,409,2,45.0
10244,Ara,Miller,1975-10-06 00:00:00.000000,458,2,50.0
10181,Rosenda,Bartlett,1976-09-19 00:00:00.000000,374,2,50.0
10406,Enrique,Burgess,1967-10-17 00:00:00.000000,73,1,58.0
10405,Huey,Middleton,1973-06-01 00:00:00.000000,165,3,53.0
10692,Denae,Richmond,1992-09-22 00:00:00.000000,1064,1,33.0
11009,Shane,Daniels,1973-06-06 00:00:00.000000,881,3,53.0
10894,Gaston,Chavez,1968-11-30 00:00:00.000000,805,2,57.0
10353,Loren,Day,1983-05-10 00:00:00.000000,913,2,43.0
10715,Preston,Shepard,1962-03-04 00:00:00.000000,442,3,64.0
10609,Carli,Sampson,1963-04-22 00:00:00.000000,138,1,63.0
10866,Glen,Barton,1998-05-02 00:00:00.000000,805,2,28.0
10019,Rey,Anthony,1966-05-27 00:00:00.000000,291,3,60.0
10853,Demetrius,Diaz,1977-09-20 00:00:00.000000,371,1,49.0
10408,Dean,Huffman,1962-01-15 00:00:00.000000,715,1,64.0
10889,Mack,Edwards,2000-11-29 00:00:00.000000,267,3,25.0
10651,Kathern,Silva,1963-04-17 00:00:00.000000,784,3,63.0
10204,Lenna,Terrell,1997-08-31 00:00:00.000000,5,1,29.0
10114,Jacqulyn,Jarvis,1972-08-26 00:00:00.000000,701,3,54.0
10905,Shavon,Barron,1984-06-18 00:00:00.000000,1012,3,42.0
10781,Olin,Foster,1965-02-28 00:00:00.000000,681,2,61.0
10018,Augustus,Pennington,1985-03-02 00:00:00.000000,589,1,41.0
10870,Raleigh,Nelson,1961-05-12 00:00:00.000000,1193,2,65.0
10524,Darn,Arnold,1968-04-24 00:00:00.000000,55,3,58.0
10188,Rozanne,Frye,1972-10-02 00:00:00.000000,275,1,53.0
10718,Wilbert,Gallagher,1969-08-28 00:00:00.000000,227,3,57.0
10576,Bryant,Blake,1960-10-05 00:00:00.000000,32,1,65.0
10088,Lizzette,Skinner,1962-08-31 00:00:00.000000,9,3,64.0
10450,Lisbeth,Buchanan,1967-09-20 00:00:00.000000,271,2,59.0
10939,Cliff,Gonzalez,1989-04-16 00:00:00.000000,340,3,37.0
10341,Horacio,Hays,1980-01-31 00:00:00.000000,144,3,46.0
10280,Reginald,Buck,1976-10-08 00:00:00.000000,1019,3,49.0
11074,Lovella,Knowles,1960-11-26 00:00:00.000000,513,3,65.0
10163,Sherwood,Douglas,1966-10-19 00:00:00.000000,284,2,59.0
10100,Clora,0,1966-09-16 00:00:00.000000,691,1,60.0
10195,Marcelino,0,1967-04-03 00:00:00.000000,817,2,59.0
10284,Janessa,Watson,1994-08-03 00:00:00.000000,580,1,32.0
10496,0,Christian,1987-02-03 00:00:00.000000,1185,2,39.0
10371,Carmelina,Hull,1991-05-07 00:00:00.000000,734,3,35.0
10265,Myung,Bean,1981-12-29 00:00:00.000000,1077,1,44.0
10003,Marcelo,Everett,1990-01-04 00:00:00.000000,930,3,36.0
10010,Violette,Dejesus,1978-12-26 00:00:00.000000,525,3,47.0
10395,Azalee,Hooper,1963-03-12 00:00:00.000000,511,2,63.0
11068,Alvin,Roberts,1984-05-25 00:00:00.000000,923,1,42.0
10886,Deane,Bauer,1970-11-21 00:00:00.000000,427,3,55.0
10502,Dion,Nelson,1996-06-08 00:00:00.000000,509,1,30.0
10199,Yen,Kim,1993-04-12 00:00:00.000000,685,1,33.0
10282,Billie,Yates,1987-04-03 00:00:00.000000,6,2,39.0
10411,Jeni,Romero,1977-07-01 00:00:00.000000,990,3,49.0
10595,Wyatt,Mack,1991-07-07 00:00:00.000000,875,2,35.0
11036,Harlan,Caldwell,1977-11-13 00:00:00.000000,107,2,48.0
10587,Sage,Walsh,1990-03-11 00:00:00.000000,189,1,36.0
10725,Jaleesa,Cole,1980-05-16 00:00:00.000000,58,1,46.0
10299,Avery,Floyd,1999-10-04 00:00:00.000000,129,1,26.0
10262,Stacy,Spence,1967-09-12 00:00:00.000000,992,3,59.0
10581,Carline,Sosa,1989-05-19 00:00:00.000000,1170,2,37.0
10966,Sunni,Faulkner,1988-06-08 00:00:00.000000,988,3,38.0
10141,Elicia,Shaw,1980-06-22 00:00:00.000000,362,3,46.0
10416,Johnathan,Yates,1976-02-04 00:00:00.000000,409,1,50.0
10231,Ching,Hoffman,1960-04-21 00:00:00.000000,403,3,66.0
10544,Johnny,Clayton,2000-10-25 00:00:00.000000,594,3,25.0
11075,Normand,Blair,1996-05-05 00:00:00.000000,1124,2,30.0
10318,Fletcher,Stanton,1979-07-06 00:00:00.000000,551,3,47.0
10372,Marhta,Keith,1964-05-12 00:00:00.000000,934,1,62.0
11027,Hayden,Gardner,1964-06-27 00:00:00.000000,1010,3,62.0
11092,Thanh,Acevedo,1976-06-30 00:00:00.000000,1085,3,50.0
11097,Karma,Potts,1969-12-08 00:00:00.000000,274,2,56.0
10616,Isadora,Mckee,2026-04-14 15:01:42.854835,322,2,0.0
10794,Jolie,Perkins,1961-02-08 00:00:00.000000,484,2,65.0
11056,Hobert,Howell,1984-10-02 00:00:00.000000,1039,3,41.0
10294,Anjanette,0,1979-02-27 00:00:00.000000,675,1,47.0
10477,Allegra,Vinson,1970-04-07 00:00:00.000000,1153,1,56.0
11037,Sherwood,Parker,1970-05-02 00:00:00.000000,155,3,56.0
10825,Hugh,Mills,1974-07-03 00:00:00.000000,857,3,52.0
10369,Florencia,Hale,1963-06-12 00:00:00.000000,253,3,63.0
10527,Steffanie,Vang,1995-01-28 00:00:00.000000,652,1,31.0
10776,Jarrett,Dillard,1990-08-28 00:00:00.000000,579,2,36.0
10101,Hector,Calhoun,1960-06-01 00:00:00.000000,653,2,66.0
10182,Alfonso,Pennington,,343,1,
10380,Malik,Graham,1969-01-23 00:00:00.000000,71,2,57.0
10293,Oretha,Sullivan,1967-02-11 00:00:00.000000,833,2,59.0
10571,Marcellus,Gilliam,2000-02-24 00:00:00.000000,119,1,26.0
10596,Lorriane,Flowers,1995-11-07 00:00:00.000000,457,3,30.0
11029,Vance,Spencer,1995-12-19 00:00:00.000000,181,2,30.0
10792,Lilliana,Gardner,1974-03-15 00:00:00.000000,793,3,52.0
11052,Perry,Chang,1977-06-07 00:00:00.000000,977,3,49.0
10321,Mack,Goodwin,1989-09-18 00:00:00.000000,246,3,37.0
10200,Kathey,Reilly,1971-01-31 00:00:00.000000,272,3,55.0
10216,Seymour,Byers,,290,2,
10119,Donetta,Heath,1989-10-16 00:00:00.000000,512,1,36.0
10976,Regena,Atkinson,1980-02-26 00:00:00.000000,834,1,46.0
11064,Emmy,Peterson,1983-05-20 00:00:00.000000,991,1,43.0
10241,Major,Ingram,1972-05-19 00:00:00.000000,67,1,54.0
10694,Gaylord,Pratt,1966-11-06 00:00:00.000000,415,2,59.0
10910,Chi,Navarro,1960-08-04 00:00:00.000000,987,3,66.0
10623,Arianna,Carr,1979-07-13 00:00:00.000000,40,1,47.0
10152,Samual,Winters,1998-12-03 00:00:00.000000,690,1,27.0
11046,Young,Holder,1984-03-10 00:00:00.000000,648,2,42.0
10429,Marth,Huffman,1967-11-22 00:00:00.000000,743,1,58.0
10120,Libbie,Hurley,1978-08-26 00:00:00.000000,242,3,48.0
10422,Klara,Robles,1970-04-14 00:00:00.000000,618,3,56.0
10864,Conception,Hopper,1975-10-05 00:00:00.000000,733,1,50.0
11028,Cory,Trujillo,1987-10-11 00:00:00.000000,1195,3,38.0
10014,Syreeta,0,1969-09-18 00:00:00.000000,517,3,57.0
10445,Kallie,Mclaughlin,1999-06-04 00:00:00.000000,180,1,27.0
10297,Alec,Trevino,1960-02-27 00:00:00.000000,911,2,66.0
10076,Thad,Bates,1986-12-15 00:00:00.000000,1182,3,39.0
10613,Stanley,Lewis,1966-03-31 00:00:00.000000,567,3,60.0
11089,Deedee,Sullivan,1976-11-04 00:00:00.000000,313,2,49.0
10472,Cristobal,Lowery,1981-10-12 00:00:00.000000,68,3,44.0
10446,Clifford,Moore,1961-03-30 00:00:00.000000,400,1,65.0
11043,Melodee,Marquez,1976-07-30 00:00:00.000000,762,3,50.0
10057,Alysa,Baldwin,1986-05-17 00:00:00.000000,100,3,40.0
10796,Johanne,Powers,1971-07-19 00:00:00.000000,158,1,55.0
10643,Carylon,Meyers,1968-04-02 00:00:00.000000,222,2,58.0
10611,Nathanael,Middleton,1975-12-17 00:00:00.000000,520,1,50.0
10783,Grover,Brennan,1984-06-18 00:00:00.000000,774,1,42.0
10360,Sheldon,Vang,1976-09-09 00:00:00.000000,235,3,50.0
11071,Adam,0,1980-12-19 00:00:00.000000,391,3,45.0
10605,Eugene,Navarro,1997-12-02 00:00:00.000000,401,3,28.0
10257,Lad,Castro,1979-10-31 00:00:00.000000,1180,3,46.0
10116,Rebecka,Petty,1973-07-11 00:00:00.000000,234,2,53.0
